WKT,longitude,latitude,AVS,Unique_ID,nam,laa,adm_code,Loc ID,DEM
"POLYGON ((140.308333333322 35.8499999999996,140.316666666656 35.8499999999996,140.316666666656 35.8583333333329,140.308333333322 35.8583333333329,140.308333333322 35.8499999999996))",140.312499999989,35.8541666666663,203,109545,Chiba Ken,Narita Shi,12211,1403125358542,3
"POLYGON ((140.366666666656 35.8499999999996,140.374999999989 35.8499999999996,140.374999999989 35.8583333333329,140.366666666656 35.8583333333329,140.366666666656 35.8499999999996))",140.370833333322,35.8541666666663,264,109546,Chiba Ken,Narita Shi,12211,1403708358542,22
"POLYGON ((140.358333333322 35.8499999999996,140.366666666656 35.8499999999996,140.366666666656 35.8583333333329,140.358333333322 35.8583333333329,140.358333333322 35.8499999999996))",140.362499999989,35.8541666666663,271,109547,Chiba Ken,Narita Shi,12211,1403625358542,36
"POLYGON ((140.349999999989 35.8499999999996,140.358333333322 35.8499999999996,140.358333333322 35.8583333333329,140.349999999989 35.8583333333329,140.349999999989 35.8499999999996))",140.354166666655,35.8541666666663,251,109548,Chiba Ken,Narita Shi,12211,1403542358542,10
"POLYGON ((140.341666666656 35.8499999999996,140.349999999989 35.8499999999996,140.349999999989 35.8583333333329,140.341666666656 35.8583333333329,140.341666666656 35.8499999999996))",140.345833333323,35.8541666666663,251,109549,Chiba Ken,Narita Shi,12211,1403458358542,17
"POLYGON ((140.399999999989 35.8499999999996,140.408333333322 35.8499999999996,140.408333333322 35.8583333333329,140.399999999989 35.8583333333329,140.399999999989 35.8499999999996))",140.404166666655,35.8541666666663,264,109550,Chiba Ken,Narita Shi,12211,1404042358542,37
"POLYGON ((140.391666666656 35.8499999999996,140.399999999989 35.8499999999996,140.399999999989 35.8583333333329,140.391666666656 35.8583333333329,140.391666666656 35.8499999999996))",140.395833333323,35.8541666666663,264,109551,Chiba Ken,Narita Shi,12211,1403958358542,38
"POLYGON ((140.383333333322 35.8499999999996,140.391666666656 35.8499999999996,140.391666666656 35.8583333333329,140.383333333322 35.8583333333329,140.383333333322 35.8499999999996))",140.387499999989,35.8541666666663,259,109552,Chiba Ken,Narita Shi,12211,1403875358542,38
"POLYGON ((140.374999999989 35.8499999999996,140.383333333322 35.8499999999996,140.383333333322 35.8583333333329,140.374999999989 35.8583333333329,140.374999999989 35.8499999999996))",140.379166666656,35.8541666666663,264,109553,Chiba Ken,Narita Shi,12211,1403792358542,39
"POLYGON ((140.433333333322 35.8499999999996,140.441666666655 35.8499999999996,140.441666666655 35.8583333333329,140.433333333322 35.8583333333329,140.433333333322 35.8499999999996))",140.437499999989,35.8541666666663,158,109554,Chiba Ken,Narita Shi,12211,1404375358542,5
"POLYGON ((140.424999999989 35.8499999999996,140.433333333322 35.8499999999996,140.433333333322 35.8583333333329,140.424999999989 35.8583333333329,140.424999999989 35.8499999999996))",140.429166666656,35.8541666666663,253,109555,Chiba Ken,Narita Shi,12211,1404292358542,8
"POLYGON ((140.416666666656 35.8499999999996,140.424999999989 35.8499999999996,140.424999999989 35.8583333333329,140.416666666656 35.8583333333329,140.416666666656 35.8499999999996))",140.420833333322,35.8541666666663,253,109556,Chiba Ken,Narita Shi,12211,1404208358542,44
"POLYGON ((140.408333333322 35.8499999999996,140.416666666656 35.8499999999996,140.416666666656 35.8583333333329,140.408333333322 35.8583333333329,140.408333333322 35.8499999999996))",140.412499999989,35.8541666666663,259,109557,Chiba Ken,Narita Shi,12211,1404125358542,23
"POLYGON ((140.466666666655 35.8499999999996,140.474999999989 35.8499999999996,140.474999999989 35.8583333333329,140.466666666655 35.8583333333329,140.466666666655 35.8499999999996))",140.470833333322,35.8541666666663,254,109558,Chiba Ken,Katori Shi,12236,1404708358542,39
"POLYGON ((140.458333333322 35.8499999999996,140.466666666655 35.8499999999996,140.466666666655 35.8583333333329,140.458333333322 35.8583333333329,140.458333333322 35.8499999999996))",140.462499999988,35.8541666666663,269,109559,Chiba Ken,Narita Shi,12211,1404625358542,39
"POLYGON ((140.449999999989 35.8499999999996,140.458333333322 35.8499999999996,140.458333333322 35.8583333333329,140.449999999989 35.8583333333329,140.449999999989 35.8499999999996))",140.454166666656,35.8541666666663,254,109560,Chiba Ken,Narita Shi,12211,1404542358542,37
"POLYGON ((140.441666666655 35.8499999999996,140.449999999989 35.8499999999996,140.449999999989 35.8583333333329,140.441666666655 35.8583333333329,140.441666666655 35.8499999999996))",140.445833333322,35.8541666666663,254,109561,Chiba Ken,Narita Shi,12211,1404458358542,39
"POLYGON ((140.499999999989 35.8499999999996,140.508333333322 35.8499999999996,140.508333333322 35.8583333333329,140.499999999989 35.8583333333329,140.499999999989 35.8499999999996))",140.504166666656,35.8541666666663,265,109562,Chiba Ken,Katori Shi,12236,1405042358542,8
"POLYGON ((140.491666666655 35.8499999999996,140.499999999989 35.8499999999996,140.499999999989 35.8583333333329,140.491666666655 35.8583333333329,140.491666666655 35.8499999999996))",140.495833333322,35.8541666666663,265,109563,Chiba Ken,Katori Shi,12236,1404958358542,16
"POLYGON ((140.483333333322 35.8499999999996,140.491666666655 35.8499999999996,140.491666666655 35.8583333333329,140.483333333322 35.8583333333329,140.483333333322 35.8499999999996))",140.487499999989,35.8541666666663,190,109564,Chiba Ken,Katori Shi,12236,1404875358542,11
"POLYGON ((140.474999999989 35.8499999999996,140.483333333322 35.8499999999996,140.483333333322 35.8583333333329,140.474999999989 35.8583333333329,140.474999999989 35.8499999999996))",140.479166666655,35.8541666666663,194,109565,Chiba Ken,Katori Shi,12236,1404792358542,43
"POLYGON ((140.533333333322 35.8499999999996,140.541666666655 35.8499999999996,140.541666666655 35.8583333333329,140.533333333322 35.8583333333329,140.533333333322 35.8499999999996))",140.537499999988,35.8541666666663,263,109566,Chiba Ken,Katori Shi,12236,1405375358542,41
"POLYGON ((140.524999999989 35.8499999999996,140.533333333322 35.8499999999996,140.533333333322 35.8583333333329,140.524999999989 35.8583333333329,140.524999999989 35.8499999999996))",140.529166666655,35.8541666666663,185,109567,Chiba Ken,Katori Shi,12236,1405292358542,37
"POLYGON ((140.516666666655 35.8499999999996,140.524999999989 35.8499999999996,140.524999999989 35.8583333333329,140.516666666655 35.8583333333329,140.516666666655 35.8499999999996))",140.520833333322,35.8541666666663,185,109568,Chiba Ken,Katori Shi,12236,1405208358542,6
"POLYGON ((140.508333333322 35.8499999999996,140.516666666655 35.8499999999996,140.516666666655 35.8583333333329,140.508333333322 35.8583333333329,140.508333333322 35.8499999999996))",140.512499999989,35.8541666666663,269,109569,Chiba Ken,Katori Shi,12236,1405125358542,39
"POLYGON ((140.566666666655 35.8499999999996,140.574999999989 35.8499999999996,140.574999999989 35.8583333333329,140.566666666655 35.8583333333329,140.566666666655 35.8499999999996))",140.570833333322,35.8541666666663,256,109570,Chiba Ken,Katori Shi,12236,1405708358542,28
"POLYGON ((140.558333333322 35.8499999999996,140.566666666655 35.8499999999996,140.566666666655 35.8583333333329,140.558333333322 35.8583333333329,140.558333333322 35.8499999999996))",140.562499999989,35.8541666666663,265,109571,Chiba Ken,Katori Shi,12236,1405625358542,40
"POLYGON ((140.549999999989 35.8499999999996,140.558333333322 35.8499999999996,140.558333333322 35.8583333333329,140.549999999989 35.8583333333329,140.549999999989 35.8499999999996))",140.554166666656,35.8541666666663,265,109572,Chiba Ken,Katori Shi,12236,1405542358542,31
"POLYGON ((140.541666666655 35.8499999999996,140.549999999989 35.8499999999996,140.549999999989 35.8583333333329,140.541666666655 35.8583333333329,140.541666666655 35.8499999999996))",140.545833333322,35.8541666666663,265,109573,Chiba Ken,Katori Shi,12236,1405458358542,42
"POLYGON ((140.599999999989 35.8499999999996,140.608333333322 35.8499999999996,140.608333333322 35.8583333333329,140.599999999989 35.8583333333329,140.599999999989 35.8499999999996))",140.604166666655,35.8541666666663,152,109574,Chiba Ken,Katori Shi,12236,1406042358542,4
"POLYGON ((140.591666666655 35.8499999999996,140.599999999989 35.8499999999996,140.599999999989 35.8583333333329,140.591666666655 35.8583333333329,140.591666666655 35.8499999999996))",140.595833333322,35.8541666666663,144,109575,Chiba Ken,Katori Shi,12236,1405958358542,7
"POLYGON ((140.583333333322 35.8499999999996,140.591666666655 35.8499999999996,140.591666666655 35.8583333333329,140.583333333322 35.8583333333329,140.583333333322 35.8499999999996))",140.587499999988,35.8541666666663,144,109576,Chiba Ken,Katori Shi,12236,1405875358542,7
"POLYGON ((140.574999999989 35.8499999999996,140.583333333322 35.8499999999996,140.583333333322 35.8583333333329,140.574999999989 35.8583333333329,140.574999999989 35.8499999999996))",140.579166666656,35.8541666666663,149,109577,Chiba Ken,Katori Shi,12236,1405792358542,33
"POLYGON ((140.633333333322 35.8499999999996,140.641666666655 35.8499999999996,140.641666666655 35.8583333333329,140.633333333322 35.8583333333329,140.633333333322 35.8499999999996))",140.637499999988,35.8541666666663,144,109578,Chiba Ken,Katori Shi,12236,1406375358542,2
"POLYGON ((140.624999999989 35.8499999999996,140.633333333322 35.8499999999996,140.633333333322 35.8583333333329,140.624999999989 35.8583333333329,140.624999999989 35.8499999999996))",140.629166666656,35.8541666666663,144,109579,Chiba Ken,Katori Shi,12236,1406292358542,0
"POLYGON ((140.616666666655 35.8499999999996,140.624999999989 35.8499999999996,140.624999999989 35.8583333333329,140.616666666655 35.8583333333329,140.616666666655 35.8499999999996))",140.620833333322,35.8541666666663,210,109580,Chiba Ken,Katori Shi,12236,1406208358542,-1
"POLYGON ((140.608333333322 35.8499999999996,140.616666666655 35.8499999999996,140.616666666655 35.8583333333329,140.608333333322 35.8583333333329,140.608333333322 35.8499999999996))",140.612499999989,35.8541666666663,219,109581,Chiba Ken,Katori Shi,12236,1406125358542,1
"POLYGON ((140.641666666655 35.8499999999996,140.649999999989 35.8499999999996,140.649999999989 35.8583333333329,140.641666666655 35.8583333333329,140.641666666655 35.8499999999996))",140.645833333322,35.8541666666663,144,109585,Chiba Ken,Katori Shi,12236,1406458358542,3
"POLYGON ((139.899999999989 35.8499999999996,139.908333333323 35.8499999999996,139.908333333323 35.8583333333329,139.899999999989 35.8583333333329,139.899999999989 35.8499999999996))",139.904166666656,35.8541666666663,166,109675,Chiba Ken,Nagareyama Shi,12220,1399042358542,11
"POLYGON ((139.933333333323 35.8499999999996,139.941666666656 35.8499999999996,139.941666666656 35.8583333333329,139.933333333323 35.8583333333329,139.933333333323 35.8499999999996))",139.937499999989,35.8541666666663,241,109679,Chiba Ken,Nagareyama Shi,12220,1399375358542,22
"POLYGON ((139.924999999989 35.8499999999996,139.933333333323 35.8499999999996,139.933333333323 35.8583333333329,139.924999999989 35.8583333333329,139.924999999989 35.8499999999996))",139.929166666656,35.8541666666663,233,109680,Chiba Ken,Nagareyama Shi,12220,1399292358542,20
"POLYGON ((139.916666666656 35.8499999999996,139.924999999989 35.8499999999996,139.924999999989 35.8583333333329,139.916666666656 35.8583333333329,139.916666666656 35.8499999999996))",139.920833333322,35.8541666666663,233,109681,Chiba Ken,Nagareyama Shi,12220,1399208358542,19
"POLYGON ((139.908333333323 35.8499999999996,139.916666666656 35.8499999999996,139.916666666656 35.8583333333329,139.908333333323 35.8583333333329,139.908333333323 35.8499999999996))",139.912499999989,35.8541666666663,239,109682,Chiba Ken,Nagareyama Shi,12220,1399125358542,22
"POLYGON ((139.966666666656 35.8499999999996,139.974999999989 35.8499999999996,139.974999999989 35.8583333333329,139.966666666656 35.8583333333329,139.966666666656 35.8499999999996))",139.970833333323,35.8541666666663,249,109683,Chiba Ken,Kashiwa Shi,12217,1399708358542,27
"POLYGON ((139.958333333323 35.8499999999996,139.966666666656 35.8499999999996,139.966666666656 35.8583333333329,139.958333333323 35.8583333333329,139.958333333323 35.8499999999996))",139.96249999999,35.8541666666663,231,109684,Chiba Ken,Kashiwa Shi,12217,1399625358542,31
"POLYGON ((139.949999999989 35.8499999999996,139.958333333323 35.8499999999996,139.958333333323 35.8583333333329,139.949999999989 35.8583333333329,139.949999999989 35.8499999999996))",139.954166666656,35.8541666666663,236,109685,Chiba Ken,Kashiwa Shi,12217,1399542358542,22
"POLYGON ((139.941666666656 35.8499999999996,139.949999999989 35.8499999999996,139.949999999989 35.8583333333329,139.941666666656 35.8583333333329,139.941666666656 35.8499999999996))",139.945833333322,35.8541666666663,236,109686,Chiba Ken,Kashiwa Shi,12217,1399458358542,16
"POLYGON ((139.999999999989 35.8499999999996,140.008333333323 35.8499999999996,140.008333333323 35.8583333333329,139.999999999989 35.8583333333329,139.999999999989 35.8499999999996))",140.004166666656,35.8541666666663,155,109687,Chiba Ken,Kashiwa Shi,12217,1400042358542,20
"POLYGON ((139.991666666656 35.8499999999996,139.999999999989 35.8499999999996,139.999999999989 35.8583333333329,139.991666666656 35.8583333333329,139.991666666656 35.8499999999996))",139.995833333322,35.8541666666663,265,109688,Chiba Ken,Kashiwa Shi,12217,1399958358542,4
"POLYGON ((139.983333333323 35.8499999999996,139.991666666656 35.8499999999996,139.991666666656 35.8583333333329,139.983333333323 35.8583333333329,139.983333333323 35.8499999999996))",139.987499999989,35.8541666666663,225,109689,Chiba Ken,Kashiwa Shi,12217,1399875358542,27
"POLYGON ((139.974999999989 35.8499999999996,139.983333333323 35.8499999999996,139.983333333323 35.8583333333329,139.974999999989 35.8583333333329,139.974999999989 35.8499999999996))",139.979166666656,35.8541666666663,249,109690,Chiba Ken,Kashiwa Shi,12217,1399792358542,27
"POLYGON ((140.033333333323 35.8499999999996,140.041666666656 35.8499999999996,140.041666666656 35.8583333333329,140.033333333323 35.8583333333329,140.033333333323 35.8499999999996))",140.03749999999,35.8541666666663,250,109691,Chiba Ken,Kashiwa Shi,12217,1400375358542,7
"POLYGON ((140.024999999989 35.8499999999996,140.033333333323 35.8499999999996,140.033333333323 35.8583333333329,140.024999999989 35.8583333333329,140.024999999989 35.8499999999996))",140.029166666656,35.8541666666663,247,109692,Chiba Ken,Kashiwa Shi,12217,1400292358542,3
"POLYGON ((140.016666666656 35.8499999999996,140.024999999989 35.8499999999996,140.024999999989 35.8583333333329,140.016666666656 35.8583333333329,140.016666666656 35.8499999999996))",140.020833333323,35.8541666666663,247,109693,Chiba Ken,Kashiwa Shi,12217,1400208358542,26
"POLYGON ((140.008333333323 35.8499999999996,140.016666666656 35.8499999999996,140.016666666656 35.8583333333329,140.008333333323 35.8583333333329,140.008333333323 35.8499999999996))",140.01249999999,35.8541666666663,218,109694,Chiba Ken,Kashiwa Shi,12217,1400125358542,21
"POLYGON ((140.066666666656 35.8499999999996,140.074999999989 35.8499999999996,140.074999999989 35.8583333333329,140.066666666656 35.8583333333329,140.066666666656 35.8499999999996))",140.070833333322,35.8541666666663,248,109695,Chiba Ken,Kashiwa Shi,12217,1400708358542,-1
"POLYGON ((140.058333333323 35.8499999999996,140.066666666656 35.8499999999996,140.066666666656 35.8583333333329,140.058333333323 35.8583333333329,140.058333333323 35.8499999999996))",140.062499999989,35.8541666666663,243,109696,Chiba Ken,Abiko Shi,12222,1400625358542,2
"POLYGON ((140.049999999989 35.8499999999996,140.058333333323 35.8499999999996,140.058333333323 35.8583333333329,140.049999999989 35.8583333333329,140.049999999989 35.8499999999996))",140.054166666656,35.8541666666663,246,109697,Chiba Ken,Abiko Shi,12222,1400542358542,2
"POLYGON ((140.041666666656 35.8499999999996,140.049999999989 35.8499999999996,140.049999999989 35.8583333333329,140.041666666656 35.8583333333329,140.041666666656 35.8499999999996))",140.045833333322,35.8541666666663,246,109698,Chiba Ken,Kashiwa Shi,12217,1400458358542,4
